,imv
2217,"[0.006862796935413774, 0.006378922253059425, 0.006876015344050483, 0.006049807677903161, 0.006643233009295444, 0.006534556329832341, 0.005854922631014718, 0.006150108843917764, 0.0059477045641614604, 0.0061872016018512145]"
2218,"[0.006250938123541246, 0.006668908972879965, 0.006512127108678767, 0.005543038353039328, 0.006725106373902255, 0.006115864724297686, 0.006197307600364103, 0.006724364114578705, 0.0061345008177046655, 0.006598310895062345]"
2219,"[0.006517966667223334, 0.007116543332366391, 0.006902341867540616, 0.00596141474477465, 0.00645491363741208, 0.006094098568350558, 0.006335589943535399, 0.005966821056157358, 0.00609447506410182, 0.00603942141325233]"
2220,"[0.00646233750468283, 0.0061354721836729105, 0.005854930205085008, 0.006282708996540775, 0.00675374621799727, 0.006278953158176397, 0.006307409082411492, 0.005744892271885095, 0.006559818851268081, 0.00707967540464427]"
2221,"[0.006823579541900915, 0.006014160936558086, 0.005712400887134137, 0.006440015436189847, 0.006469623962354779, 0.005866527822909332, 0.006572137958551357, 0.007131059300117767, 0.006212024095495738, 0.006228353112089426]"
2222,"[0.006704810519913927, 0.00638346165316954, 0.006300389419955152, 0.005927465938030242, 0.005919598207777098, 0.006900441386899824, 0.006176443145561682, 0.006599609979390382, 0.006174216598147394, 0.006401421992655446]"
2223,"[0.0065035599480371764, 0.005894741387111763, 0.006572046406334641, 0.006877153348026158, 0.006218883875918255, 0.006557521812375495, 0.006511200890597846, 0.0058297670876063575, 0.0059672958531922496, 0.006586251698605902]"
2224,"[0.006239651712437181, 0.006181429450042842, 0.006496549155112042, 0.005974107848465909, 0.006705389928082563, 0.006273778437252663, 0.006353513500883665, 0.006346471027204994, 0.006918182869545847, 0.005978484302283901]"
2225,"[0.0065016455788359006, 0.006423410713560912, 0.006231349189091475, 0.006265588730644086, 0.006408637428416131, 0.006045500532371554, 0.007148288375757832, 0.00592026387975256, 0.005993024529157709, 0.006544830729145124]"
2226,"[0.006253488943021082, 0.006230174065043515, 0.006808741961341432, 0.006127977456499419, 0.006326828626722089, 0.006545118815388685, 0.006373392730617338, 0.006402219518404108, 0.006646277788390622, 0.005773143490887301]"
2227,"[0.006452806585263598, 0.0070127918692261, 0.006230441351717098, 0.006267385558199886, 0.00599628265287773, 0.006221615496521821, 0.005718906086204388, 0.006688786494034781, 0.0064347785678129715, 0.0064163573470682805]"
2228,"[0.006080298524331953, 0.006888064687492321, 0.005968718598808911, 0.006302537194430433, 0.006132340667264413, 0.006477495145035285, 0.007032999654933116, 0.006399730282651796, 0.006023769027428096, 0.0061631569133939025]"
2229,"[0.006293310942077048, 0.005890851049066992, 0.006264324078949792, 0.0062200225831097805, 0.006968750429022143, 0.006646401850216341, 0.006184103836266553, 0.006501808205631815, 0.006480241709329821, 0.006041737210397581]"
2230,"[0.006579457152882771, 0.006247967844059315, 0.006293825900324911, 0.005832998829701848, 0.006234748290917213, 0.006667427834653253, 0.006455788763628963, 0.006449568898720364, 0.006422129139975664, 0.006308276054513393]"
2231,"[0.005851086121571982, 0.006186269663832209, 0.006014541764063586, 0.006023135818073212, 0.006235725101193528, 0.00690182650876498, 0.006876927977243786, 0.006412939822049989, 0.006458214764234708, 0.0065441942793530265]"
2232,"[0.00623770713901947, 0.006012254076780897, 0.006899459525088265, 0.006412683517986873, 0.006115709587312291, 0.006673831177043161, 0.006911751225247601, 0.005663254832200062, 0.006481503489994659, 0.006059815480951305]"
2233,"[0.006332335762971645, 0.006325274545291527, 0.006590190925993621, 0.006287063880921199, 0.006130781391268746, 0.006405768478340858, 0.006156085743906206, 0.006274510501512066, 0.006792444653472915, 0.0062067452132708555]"
2234,"[0.0065071236552065904, 0.006199249026848298, 0.006354303513360175, 0.006487648118489579, 0.006761109737144615, 0.005932602335987749, 0.0060626234104029075, 0.00701438452902816, 0.006102161738636434, 0.006085892948522654]"
2235,"[0.006252603407886042, 0.005945480469729967, 0.006728120101404212, 0.0070961044917141475, 0.006091990064883041, 0.0059264589288470166, 0.0060768111920305274, 0.006043522247593171, 0.006675584645420349, 0.006641286893238682]"
2236,"[0.005976898899717475, 0.005943878529518518, 0.007009968449786223, 0.006426919823559608, 0.006266741844129524, 0.007023900303221341, 0.006444651788358493, 0.005530986014802623, 0.006591063683246363, 0.0062459943371262336]"
2237,"[0.006264261482327017, 0.006313926328605425, 0.006085924295431814, 0.006839335034216274, 0.006355439317336647, 0.006541753554965835, 0.005671246340997475, 0.006083337255653409, 0.006708954955009692, 0.00662837910335678]"
2238,"[0.0063638918015541755, 0.00665625325040733, 0.006159428181111174, 0.006749565822034833, 0.006268450000856523, 0.0062286094217777884, 0.006445620537900744, 0.005739654338573511, 0.006303567018986615, 0.0065933607021400435]"
2239,"[0.00653743120555424, 0.006013470545131761, 0.006435572368287075, 0.006195482131615496, 0.006532190756714004, 0.006070623489670821, 0.006314640546783603, 0.006468644812844232, 0.00668124566164736, 0.006247404331525176]"
2240,"[0.0064915690280074045, 0.006724253522399077, 0.006974339897305586, 0.006770116825194202, 0.006372295964446487, 0.006032567214273727, 0.005986980966286514, 0.006088672933046323, 0.005891882700584323, 0.006138232483899713]"
2241,"[0.0059038254712397605, 0.006237985312786566, 0.006716783512631948, 0.0064316389498735764, 0.007142789040027734, 0.0067332589990873465, 0.006360413901609028, 0.00549121634453357, 0.00643411768360653, 0.006039993534777847]"
2242,"[0.00633657633152265, 0.006159518235870776, 0.006345169106117001, 0.006412991402214003, 0.006419287868655526, 0.005923038133006695, 0.00628387006371784, 0.006640782234433687, 0.0060512612873010905, 0.006901461027803602]"
2243,"[0.006094664071064532, 0.006584941541096435, 0.006255505948143348, 0.006667127663921166, 0.006843942595751045, 0.0062935495084399965, 0.006121994115100814, 0.005947989408671886, 0.00600085723469955, 0.0066799751931553965]"
2244,"[0.006274787533326076, 0.006663255149846671, 0.0072239073203504214, 0.006138773195424854, 0.006254909126239156, 0.006434102309687324, 0.006558604016516487, 0.005421908148881326, 0.006142051349796534, 0.0063602385252596195]"
2245,"[0.0061629076782438235, 0.006476588025128635, 0.006248154780302891, 0.006371853198352691, 0.006246538211246191, 0.0062082719184309906, 0.006286008097012778, 0.0063667093460673466, 0.006692392300732121, 0.0064694421259897834]"
2246,"[0.006067901306074865, 0.006328988045753437, 0.006143576668851103, 0.0062251075212208275, 0.006698344826880841, 0.006125129126404389, 0.006133093050736619, 0.006181664857460923, 0.0068330211448633825, 0.006768189878354385]"
2247,"[0.006619370081662017, 0.0058764953424278975, 0.0058245651834415765, 0.006526444343927082, 0.005870458700790413, 0.006757405789464873, 0.006900803047292882, 0.006398616101198738, 0.006299047078881704, 0.006410332287935136]"
2248,"[0.006331696400715102, 0.006273201265286825, 0.006014802060687993, 0.00685316292514777, 0.006031982959069842, 0.006477725698126058, 0.006624747845445985, 0.006322531345076522, 0.006014954171272221, 0.006531465226607084]"
2249,"[0.0064137043667895416, 0.006437933730808012, 0.005968023779858304, 0.007023331433583996, 0.0065131036569743605, 0.006871524972794216, 0.00613959670479791, 0.0058309853142948075, 0.006391748432508048, 0.005890967530592388]"
2250,"[0.0061947350955255075, 0.006566756660734267, 0.006318816578085678, 0.0066263603362080635, 0.0062976449202066095, 0.0062865175626504646, 0.00652017926444368, 0.0062063251796173665, 0.006028022849159897, 0.006452054165835985]"
2251,"[0.0061074156536355464, 0.006487604193115418, 0.0063668101030318995, 0.006315748256862915, 0.0063340905252971605, 0.0061210134912677286, 0.007131385215515718, 0.006216147364933103, 0.006033879619186824, 0.006376577240468144]"
2252,"[0.006811493565099539, 0.00661259591170927, 0.006270396516387599, 0.006114663492631349, 0.0061552712794274884, 0.006134696483223114, 0.0062113093204722485, 0.0062845984402639735, 0.006349463234633845, 0.00655085331529698]"
2253,"[0.006718304137236117, 0.006559698350989282, 0.00617291470594564, 0.006713253130908323, 0.006281154260858739, 0.006325918679393182, 0.00568612218849496, 0.0067327713366078425, 0.005641435727216603, 0.006641469997946118]"
2254,"[0.006109998080136056, 0.006320827830956927, 0.00599927090040141, 0.006749542233982397, 0.005834955126338988, 0.006493545774377085, 0.0060569922693959576, 0.006690522029230573, 0.00640090593824139, 0.006814779130704114]"
2255,"[0.005970041734199809, 0.006398131435392266, 0.006426290442181274, 0.006581771313318314, 0.006532928575349283, 0.006262950695751483, 0.006341052937830799, 0.005465818864553025, 0.006965287433965881, 0.006539802405883175]"
2256,"[0.006776670193874977, 0.005909877837533323, 0.006290911362308176, 0.006002900948848437, 0.006464294072888607, 0.006469020516995816, 0.006574227879595492, 0.006173319342997226, 0.006428027005877502, 0.006403008129028585]"
2257,"[0.0064751426430119715, 0.006701219443603376, 0.006371552812148575, 0.006472509034448215, 0.006416024032041916, 0.005759764627734104, 0.006437541403973408, 0.0067023125470351795, 0.006009119651292645, 0.0061684182404902746]"
2258,"[0.006373887479794535, 0.006332197480612034, 0.005966573472708524, 0.006322009891323908, 0.006477319900509112, 0.00664973652739387, 0.006128154858009681, 0.005914446911780566, 0.006963685409431815, 0.006391062665882654]"
2259,"[0.006411306289034951, 0.0063486633269008354, 0.006584662493451842, 0.0064411603163663225, 0.006536465524425019, 0.006269705162787963, 0.006417063395845717, 0.006043842749745605, 0.006121055489485181, 0.0063254629285827355]"
2260,"[0.006238262414516029, 0.0064526039817177465, 0.006417820846425253, 0.0066430215580461725, 0.006227940041024649, 0.005985440251975887, 0.006165572713432221, 0.006204203825733483, 0.006683146033384127, 0.0064823885812740015]"
2261,"[0.006372784098808921, 0.006899776504535587, 0.006213472094536411, 0.006146307457622434, 0.006683202750757746, 0.006452144593342218, 0.006523252886775642, 0.0061906655265278505, 0.005970017192440022, 0.006037878201362016]"
2262,"[0.006374593341790613, 0.006159086748459178, 0.006626227724208046, 0.006089478058599016, 0.006563699338038498, 0.0064932885164443776, 0.006019290291809645, 0.0061751156057267866, 0.00655131725744118, 0.006445691751870796]"
2263,"[0.006506829993328017, 0.005844907509362696, 0.006123352516833031, 0.00647914728934377, 0.00639893172574126, 0.006280173678442173, 0.006299677088455512, 0.0064778978631409, 0.006377725504108227, 0.00667712721783864]"
2264,"[0.0060872731210070965, 0.006238219326649228, 0.00687014305767826, 0.0062352595354583885, 0.006043935184710027, 0.006410408993289429, 0.006087981707742321, 0.006670617176739, 0.006109375766578734, 0.006749523468066854]"
2265,"[0.006839472568073855, 0.0064483261517536946, 0.00631660124807345, 0.006304331710486112, 0.006482555999434186, 0.006462089237924028, 0.006133056947525439, 0.00600777356952003, 0.006052869688000709, 0.00643724009448075]"
2266,"[0.0061182056129771, 0.00636373453213321, 0.006300860780863905, 0.006460230884494997, 0.005328098152109926, 0.006902929689077745, 0.006576347486979775, 0.006501781120586278, 0.006797903554734676, 0.006118719207444959]"
2267,"[0.006690160129138822, 0.006581258765983356, 0.0061443007119986815, 0.005409221144496262, 0.006448461378316348, 0.006542086552292206, 0.006119920048949845, 0.006040471983524467, 0.006953198992819173, 0.006569843579243433]"
2268,"[0.0058919319149737465, 0.006612681606058416, 0.006257675821699157, 0.006944684329609063, 0.006811775700738187, 0.006189778853882349, 0.0060788146668058025, 0.00557623471018332, 0.006395230364161749, 0.006726049430052581]"
2269,"[0.00662938401218087, 0.005895835813222933, 0.006723177799121301, 0.005958023076830047, 0.006162399678858519, 0.006655755411562306, 0.006356754507714039, 0.0064374569473996225, 0.006091747276189444, 0.006602799478736372]"
2270,"[0.006501450765627464, 0.00679704160117679, 0.006188147029554808, 0.006100470222612089, 0.005979330075356908, 0.006626902732853412, 0.006549456370279955, 0.006231860575121038, 0.005800134005721503, 0.00672130737574485]"
2271,"[0.006659129325267424, 0.006450750591095364, 0.006484554917275446, 0.005992407371952591, 0.006231679234606628, 0.005707788442487107, 0.006927618498391311, 0.0069452654713473855, 0.005848936261300873, 0.006234084314798581]"
2272,"[0.006519681720249531, 0.006614628409540839, 0.0060204589646739555, 0.006394601464794656, 0.005886251910722161, 0.006382057357878715, 0.006373956642664091, 0.006539440435375407, 0.006383113724506954, 0.006394120311443888]"
2273,"[0.0065774802511100365, 0.006537935006816945, 0.006555489794817891, 0.006696847793799258, 0.005920359915192203, 0.005553368220472744, 0.006952848454242104, 0.006038952413534032, 0.00638205668783953, 0.006281819176378167]"
2274,"[0.0064366117561784255, 0.006158165688444311, 0.006414717365275403, 0.006580612186322655, 0.006607952178145005, 0.00565384388591639, 0.00677035726752357, 0.005843113821283794, 0.006212552232526487, 0.006810028971749218]"
2275,"[0.006292778797604695, 0.006352929866468622, 0.006522001298095881, 0.006187177577580707, 0.006622560644469101, 0.006335574019180372, 0.006271847527976907, 0.006394448912157494, 0.006025295917079107, 0.006490288139459883]"
2276,"[0.006415736399085655, 0.005993532791797264, 0.00649998445767368, 0.006552102333840435, 0.006412634320225251, 0.006307171726200751, 0.006525394295990395, 0.0060605193759189204, 0.006312850676263315, 0.006430082955043784]"
2277,"[0.006250273769647423, 0.006882176009642577, 0.005984349659456156, 0.005923053487406383, 0.006757720805284932, 0.0067748232275088105, 0.005951179515644874, 0.006625574670347228, 0.00579502455107457, 0.006536743546516619]"
2278,"[0.005876404769885464, 0.005965943695892933, 0.006407071383937973, 0.0063694939377817944, 0.006747891937109822, 0.005935088754797214, 0.006730458072610539, 0.006083130369166774, 0.006749422989793249, 0.006593916545522974]"
2279,"[0.006002158240247055, 0.006411659471489115, 0.006177187200786903, 0.006841719390715002, 0.00619113232443783, 0.006299630945226033, 0.006191898429046979, 0.006197687358317586, 0.0065787420636659755, 0.006584463552776568]"
2280,"[0.005996950679537931, 0.006327697946502267, 0.00611913968989044, 0.006638788320957679, 0.006567887883414867, 0.0066272185069833015, 0.00629148011255716, 0.006337408600465792, 0.0059870448448688576, 0.006613091909323259]"
2281,"[0.0059010568387693006, 0.006223453923916512, 0.006020559132244453, 0.006635485805138071, 0.006235363705325158, 0.006471480199310671, 0.005984357109390437, 0.006381731070145626, 0.006102530310245922, 0.007507718604069463]"
2282,"[0.006566955335032019, 0.006342412692656976, 0.0063848038718054365, 0.006365705297356651, 0.0058120338605428664, 0.0069666768447162195, 0.006543434405277732, 0.006416766881257309, 0.005939034444780439, 0.006160002701904907]"
2283,"[0.006496752435431742, 0.006385347659841941, 0.005496837406098585, 0.006296406821232386, 0.006165825805507488, 0.006706331135793529, 0.006643183807966437, 0.006684201967304391, 0.005608255762575229, 0.006974802465217093]"
2284,"[0.0063467954710625645, 0.007213292180719817, 0.005802143271239575, 0.00633742026738933, 0.005852471749882237, 0.006284612294599902, 0.00631157531818763, 0.006417620632987717, 0.00673248010878215, 0.006186610009594419]"
2285,"[0.006317195650446387, 0.0059241128680116535, 0.006755861571177202, 0.006415051948463399, 0.006046563318238855, 0.006373144555850877, 0.006419742117418727, 0.006867717825141761, 0.005641547253098889, 0.006709318720399396]"
2286,"[0.006420583334660126, 0.006390031679281091, 0.005622798504414629, 0.006288653027469982, 0.0060232644361149276, 0.006820558246931461, 0.0064627986051237225, 0.006866268824955448, 0.0060672149598975395, 0.00652677374304749]"
2287,"[0.006046320837500115, 0.005743968988725843, 0.0068137172930679704, 0.006661674901413175, 0.006559552614979879, 0.006100480135123744, 0.006362128695798361, 0.006642777721183936, 0.006289131345957406, 0.0062749001125412315]"
2288,"[0.006100283687595569, 0.006459194547728725, 0.006240697351675549, 0.006503159413632476, 0.006267243863481221, 0.006201028038236607, 0.006087950266871587, 0.006320499310877725, 0.006907123756796132, 0.0064172886309304825]"
2289,"[0.00655528288899055, 0.006779175229627133, 0.006048747334477598, 0.0065424088412186655, 0.006118882811534757, 0.006832711299994419, 0.006434064001721434, 0.0058586931224567556, 0.005975988336243495, 0.006360996758709388]"
2290,"[0.006904384264218693, 0.0064227575716201985, 0.006788303658443535, 0.005690510232191596, 0.006008654883964743, 0.005998867533391539, 0.0063411149455268115, 0.006823786975371354, 0.00663556314708655, 0.005870428255986565]"
2291,"[0.006300461764862785, 0.006253287514419861, 0.0062615951985591275, 0.0060795506771287615, 0.006006812072931915, 0.005870181790480156, 0.006693374454457684, 0.006524075072592624, 0.006732883486828268, 0.0067734187048711135]"
2292,"[0.006394851258238511, 0.006570215977008468, 0.006080129457952475, 0.006406319381627476, 0.00598549373897833, 0.006117989447755282, 0.00631491190224159, 0.0068479308433024985, 0.006236550258444563, 0.0065413295221550686]"
2293,"[0.0064576096490827585, 0.006777448804047536, 0.006572967349177943, 0.00623519297278696, 0.006386890691991873, 0.006879601550299082, 0.005995250524621131, 0.006224563017653576, 0.006032348616277614, 0.005958392676763956]"
2294,"[0.005660807990290704, 0.006443735889684003, 0.006386683568317405, 0.00569765955524773, 0.006849648230572353, 0.006850575354324752, 0.00720082765561463, 0.006737243410981419, 0.0052537949147932386, 0.006388761585166579]"
2295,"[0.006976027496641999, 0.006560792572820939, 0.006248375968683061, 0.005950131875983357, 0.006390403175805596, 0.005941062407082665, 0.005875715908131778, 0.006631899188099634, 0.006318516648774972, 0.00656049189424498]"
2296,"[0.006600305273596612, 0.006748047523479731, 0.0054884042618793035, 0.006287060825069398, 0.0060801029069046, 0.006409952297622728, 0.00664541362804142, 0.006649850970808356, 0.006474171524007266, 0.00609205519037421]"
2297,"[0.006706822518269945, 0.006497480934467642, 0.005971310575754196, 0.0067063526755443805, 0.0064823688632146634, 0.006627151538475246, 0.006137778883385862, 0.006251626382152138, 0.005983151309101411, 0.006130933907981077]"
2298,"[0.006333167744327054, 0.006178318528030913, 0.005737630408520439, 0.006141874951298679, 0.006233574254363793, 0.006535982192722508, 0.006435654947443968, 0.007072021812909632, 0.006551860869216542, 0.0062695429868446055]"
2299,"[0.005954978671399162, 0.0066570162396116465, 0.005891224686092186, 0.006187682280167459, 0.006847577752337762, 0.006217709059090113, 0.00641839961276345, 0.006284885233109305, 0.006453424389598944, 0.006589970205880959]"
2300,"[0.005882292204129498, 0.006788860738874506, 0.0062745780526490035, 0.0065917899340887055, 0.005850623608126805, 0.007106306846543642, 0.005818279513508204, 0.006542060030254644, 0.0067067965366783, 0.005924357325253957]"
2301,"[0.006210885183076533, 0.006751734765794772, 0.006382893391085136, 0.005834442625295128, 0.006348659056871717, 0.006152840178031962, 0.006050507076099096, 0.006032996423315103, 0.006760245151855804, 0.006989721585757655]"
2302,"[0.006636703421686742, 0.006353810651604749, 0.00603574601392182, 0.006356618127977618, 0.006060042223554774, 0.006341068631017481, 0.0068237148645251605, 0.00657501208906378, 0.00622526731164313, 0.006089846372180488]"
2303,"[0.005714246010956769, 0.006058780099346005, 0.007031380695948666, 0.006278557133691179, 0.006503765757010718, 0.006179773886433555, 0.0062985443753780295, 0.0064891312197978045, 0.006250032013883497, 0.006693559115459669]"
2304,"[0.006491219804076601, 0.006081003358747752, 0.00618151567417676, 0.006499923396965683, 0.006585458847269463, 0.006567977448460343, 0.00616938088344323, 0.006069314904853818, 0.006654342135127318, 0.0062029341092063334]"
2305,"[0.006427221424641555, 0.005986968051542728, 0.006144371968451162, 0.005800502425646201, 0.006570414298138124, 0.006285501271702646, 0.006684414055865386, 0.006560170057775648, 0.006569999338988275, 0.00642823216007366]"
2306,"[0.006360425099464491, 0.006361812618811085, 0.0062142813253602235, 0.006662962066011124, 0.005865593258375901, 0.0065743632337078375, 0.006315475244554482, 0.006347588574206596, 0.006252711117179638, 0.006554833496689619]"
2307,"[0.005461140021491576, 0.00667215256654545, 0.006078849445431207, 0.006953513899984396, 0.006303738245979209, 0.007067642657410736, 0.006254176815657224, 0.00599129255672911, 0.006051814240727344, 0.006644707845712363]"
2308,"[0.0057389684274039635, 0.006230587810666318, 0.006298074029732825, 0.007015946828522454, 0.006859744290282388, 0.005887281851091638, 0.006111362322080441, 0.006536329288709584, 0.006306467770750391, 0.00649439577248362]"
2309,"[0.006604656133902633, 0.005810063925741379, 0.006413663512224442, 0.006614402948088984, 0.0067937496786447445, 0.006060603644516369, 0.006781505977355933, 0.005943331303042276, 0.0060623541558779545, 0.006397055970072825]"
2310,"[0.006336084048369013, 0.005938173214409786, 0.005932434197522954, 0.006511599855482709, 0.006583235678868229, 0.006725713131931193, 0.0064973724358276565, 0.006420364720400668, 0.006356629430424178, 0.006206394807259503]"
2311,"[0.006552332919743093, 0.006156029272803119, 0.0064938412450173556, 0.006837105194697915, 0.006620640589735004, 0.005668393552241274, 0.0066649966035838394, 0.006070793445114491, 0.006227490605872814, 0.006196545701990764]"
2312,"[0.0063278946188065266, 0.006786697351139269, 0.006003041179525167, 0.006026806423951238, 0.006070073856003886, 0.006761657330258783, 0.006599578608758734, 0.006142373899550334, 0.0065572785688347126, 0.006200008461573789]"
2313,"[0.006382244371984759, 0.0060582202505254645, 0.005894257745813553, 0.006517722419122743, 0.006219307728911582, 0.005804425276849766, 0.00664236682071025, 0.006777895251738283, 0.006621619052671351, 0.0065882026983147025]"
2314,"[0.006034992544108628, 0.0060948765437182, 0.006426830108626722, 0.006799438482883734, 0.006367647023972452, 0.006428788202388443, 0.006285211943924162, 0.006065518028260626, 0.006389655130472672, 0.006605812146974715]"
2315,"[0.006158975648692469, 0.007044075670904837, 0.00677335044046757, 0.006123369157855225, 0.006387464361507458, 0.005600801719297904, 0.0062783500563157605, 0.0067406660801686375, 0.006191232098043821, 0.0062035221299915925]"
2316,"[0.006721987490845632, 0.0066909862308934314, 0.0062150819524292205, 0.006414170053685801, 0.006313685081755782, 0.006084294812008205, 0.006264487140531352, 0.006775295258676862, 0.006211939156606385, 0.0058019868178700055]"
2317,"[0.006137816196381514, 0.006046983754286665, 0.00689827977561185, 0.006034119660368297, 0.0064857114259754, 0.006244827038150271, 0.006526979631557823, 0.006384378517616131, 0.006373821590248349, 0.006362036326865696]"
2318,"[0.006450653273635538, 0.006203312327144522, 0.006439478955197111, 0.006356874354401617, 0.00682940204302981, 0.0058776459650208305, 0.006138485606058116, 0.0061835700445364745, 0.006509964820015084, 0.006504510992696567]"
2319,"[0.0064619967646093865, 0.0064034077213191674, 0.00613673357596179, 0.006198817494791921, 0.0059170705430645395, 0.006025681267093712, 0.006474493780823044, 0.006536408872924904, 0.006505920528402174, 0.006814218782750798]"
2320,"[0.005897327270129305, 0.006618342299062029, 0.006485175545851359, 0.005958788690363354, 0.006293555099919085, 0.006269738866229471, 0.006727664616206188, 0.006044062796127986, 0.006947112824026013, 0.006228129305297352]"
2321,"[0.006775583048358105, 0.006248760532329595, 0.006147936236734104, 0.006473471427989923, 0.00586399651735368, 0.0064041004905976496, 0.006286512991202781, 0.006388991461621865, 0.0063376190220788935, 0.006528502331848259]"
2322,"[0.00621525569915086, 0.0063614061600794965, 0.005772242679926877, 0.006421029415937016, 0.006637432012429511, 0.006303748167269008, 0.00661205431492457, 0.0063697795519613585, 0.006647946547701053, 0.0061607590077732335]"
2323,"[0.0062386413630826166, 0.006024094540272912, 0.006387067730220285, 0.006230241418773668, 0.006396968833303226, 0.00621354522426346, 0.006366843566320203, 0.006663824989793913, 0.006263337988190562, 0.006720761880134123]"
2324,"[0.006626212632523824, 0.005915693054063773, 0.006496942052069474, 0.006558836542318845, 0.006566728941937671, 0.006258937622566076, 0.006121233303654706, 0.006004839686090983, 0.00673147605246503, 0.006246604298431525]"
2325,"[0.006376901971974313, 0.0065092319441135416, 0.005757461192259303, 0.006533137493748053, 0.0064259390195290905, 0.006323595194830572, 0.006364636521442745, 0.006327546097442758, 0.006590324510057754, 0.006302763678875702]"
2326,"[0.00644245663683659, 0.0063576567180908036, 0.006348149358052472, 0.0065423143732068895, 0.006350288595515011, 0.006124984643442847, 0.006426984952568529, 0.006356147884924787, 0.006104591986920779, 0.006462626309416421]"
2327,"[0.005859806084819748, 0.006292096705482427, 0.006367303627208591, 0.006557268696708933, 0.006510686017208043, 0.0067207087400116845, 0.006683314185449295, 0.006769797291425419, 0.00554310044116698, 0.0062079506073324815]"
2328,"[0.006583260837384768, 0.0059190335351657, 0.006539012690245378, 0.006207154852408503, 0.006674276851030383, 0.006344367068092529, 0.006029852133767606, 0.006190241981836182, 0.006494899583501168, 0.0064868639796102825]"
2329,"[0.006254264473387471, 0.0066451983549972796, 0.006321670227578502, 0.006128070104219232, 0.006392713925581803, 0.0063414550128910495, 0.006237493379232443, 0.006500232825271067, 0.006249371978032975, 0.0064646879007829346]"
2330,"[0.006481419377397729, 0.006348326826610514, 0.00628154405064882, 0.006376997226713735, 0.006709548377047016, 0.0057041349607715765, 0.007044366122720139, 0.006084617374366726, 0.006143139245795106, 0.00628345880584589]"
2331,"[0.006399877642984344, 0.006381771969751719, 0.006350070647099223, 0.006335993802261934, 0.006196985173746315, 0.006907202298174793, 0.00585574172617302, 0.0068621357829292025, 0.006190533197568459, 0.006016271083076685]"
2332,"[0.006749081922913043, 0.006539323980727679, 0.005828618546109442, 0.00603631798403581, 0.00642662694833924, 0.006371178227734743, 0.006371991734922966, 0.006271549234075222, 0.0059595684631761035, 0.006935115634808429]"
2333,"[0.006063029847886308, 0.006350409596018437, 0.00615844192975961, 0.006159068644352659, 0.0065298372922684466, 0.006101495326138244, 0.0063197104467441435, 0.006353608823773011, 0.006863186774479311, 0.0066104301720526235]"
2334,"[0.0067351629741052, 0.006442359193038414, 0.006480493691382274, 0.00581859217956564, 0.006094466052787541, 0.006175435910898909, 0.006031761760731264, 0.0058500524755431965, 0.007068200902693592, 0.006792085039827547]"
2335,"[0.0058865558827767015, 0.006252581234630079, 0.006221592687380422, 0.006478087083134932, 0.0062213722164186375, 0.0063227293174291325, 0.0067686382289606495, 0.006736089682458632, 0.006399567884777328, 0.006213634325429558]"
2336,"[0.006675873512077678, 0.0066821201760335425, 0.006596342903528156, 0.0066191329627644175, 0.006025140436512566, 0.00581401040655653, 0.00606819627082741, 0.0066112192522752205, 0.005731225019265881, 0.006674416271152638]"
2337,"[0.006319514354950021, 0.006191656808968387, 0.006030328653196477, 0.006340057067904692, 0.006457128632291571, 0.006816119677124502, 0.006492003801689193, 0.006450372416951361, 0.0064964079689856435, 0.005896976200459518]"
2338,"[0.00629879877975022, 0.006751857244400502, 0.005895893338893722, 0.0062866034291982915, 0.006526315550057791, 0.006305172113010555, 0.006332458332482241, 0.006348665696129839, 0.006362262790725493, 0.006409633616832963]"
2339,"[0.005876436578076271, 0.006096727074210679, 0.006512327379128417, 0.006484402044648073, 0.006456447164324773, 0.006857081542350161, 0.0066412195618001935, 0.006268026872785698, 0.006423701114594135, 0.005882822547833625]"
2340,"[0.00653543172313271, 0.0059273456794461145, 0.006884945793919731, 0.006575677019191033, 0.006470038686409835, 0.005895937676163478, 0.006441084667020519, 0.006444642931970049, 0.00618803030056079, 0.0061412712090436776]"
2341,"[0.00631056656801267, 0.005676147132017403, 0.005920987520496217, 0.006659915312292784, 0.006779372719005048, 0.0061508968750159185, 0.006977332151153107, 0.00664730372834192, 0.0063975610532279875, 0.005943307435537876]"
2342,"[0.006473474065649843, 0.005989388611408376, 0.006164478033617226, 0.00610392315517673, 0.006109892577417969, 0.006879061465358075, 0.006610746314117461, 0.007037017125759686, 0.006053870468344975, 0.006070708309190411]"
2343,"[0.006763875693551727, 0.006566561056121132, 0.006384010746355837, 0.006258508548916094, 0.005891370420271505, 0.006241854782598648, 0.006388747318321296, 0.006110920688877732, 0.005742421772524345, 0.0071230759712839825]"
2344,"[0.006109454968112527, 0.005755478962840198, 0.00691921169096823, 0.006418165782904912, 0.006494406042413828, 0.006844325547442596, 0.006166479112739657, 0.006745970942282914, 0.005920359881675803, 0.00612199660500526]"
2345,"[0.006228720821084842, 0.006516495613960387, 0.00654941853191075, 0.006673844625495819, 0.006788909168484974, 0.006082860755375204, 0.006492576557269079, 0.006105793896986362, 0.006013141054415077, 0.006013519086260195]"
2346,"[0.006186312676646176, 0.00612962045021322, 0.006285739655401253, 0.006758893228147417, 0.006135370062259962, 0.006620478381579467, 0.006183245617512214, 0.005975815316466767, 0.006574552515498137, 0.006632604033048511]"
