,imv
3166,"[0.005045492404126191, 0.005035168454507349, 0.005312297455715802, 0.005534278554396016, 0.005214247982933441]"
3167,"[0.005226677667104148, 0.005184017738580036, 0.005515697451454848, 0.005283896199124348, 0.00492960581839]"
3168,"[0.005427056504352493, 0.005133812128033979, 0.005061206503503178, 0.005302446259366703, 0.005212348269980515]"
3169,"[0.005490254582591392, 0.0051665023622747604, 0.00537908324554897, 0.005068912008839706, 0.0050185168483981805]"
3170,"[0.004948904250754551, 0.005297362583047777, 0.005279891195168334, 0.005247590581871886, 0.00536293313598664]"
3171,"[0.005457178108507499, 0.0050646247001094515, 0.0053793949818043705, 0.005078492018993334, 0.005157223341997194]"
3172,"[0.005187119343128088, 0.004866662491417062, 0.005278808589706547, 0.005253619438735683, 0.005545037437578402]"
3173,"[0.005472219389488407, 0.005319520045626006, 0.005055484715987067, 0.005218374669896284, 0.005056022263595548]"
3174,"[0.005290010241242536, 0.005490185802643673, 0.005423518817777174, 0.0049249014830791546, 0.005007299565554467]"
3175,"[0.004885120944930754, 0.005470723325113679, 0.005345274842161695, 0.005318382242468856, 0.005100189223765542]"
3176,"[0.0050033048968925265, 0.005718523481704463, 0.005266741955485202, 0.004888957609355781, 0.005256139166746331]"
3177,"[0.005118634938223316, 0.005374501203467147, 0.005272457926506765, 0.004853530255334363, 0.00550173845086007]"
3178,"[0.0051373144144466545, 0.0051658004196621825, 0.00544601500817858, 0.005324578999548063, 0.005048136768698914]"
3179,"[0.005092263723717401, 0.0053308731152452585, 0.0052171022849584504, 0.00528666138407228, 0.005217267363893998]"
3180,"[0.005520619979276538, 0.00543994870752461, 0.005418043339075382, 0.004867283091544886, 0.004873626877570766]"
3181,"[0.005342726440149595, 0.005464204020352686, 0.0048452963183625904, 0.005082711605858977, 0.0053976363876559585]"
3182,"[0.005357357312553255, 0.005221874536196199, 0.004790778801270509, 0.005296653438538011, 0.005455985279361861]"
3183,"[0.005185080844377512, 0.005336919351323668, 0.0047589513408897305, 0.005498022724163875, 0.005337044831688882]"
3184,"[0.004926687648454024, 0.005327822356129859, 0.00522967030399996, 0.005278057097204048, 0.005373340670040241]"
3185,"[0.005042438120329242, 0.005422882087804018, 0.005115406800922105, 0.0051349520788311715, 0.005405432017550155]"
3186,"[0.00494382712126119, 0.005397502616565676, 0.005493399978109011, 0.00500210269099006, 0.005288873908360414]"
3187,"[0.005081924048919806, 0.004986559297836998, 0.005325283142756564, 0.005282278703846315, 0.005451601193041972]"
3188,"[0.005073354835777839, 0.004969949835716504, 0.005169490269061945, 0.00540390649045428, 0.005486512796898006]"
3189,"[0.005341493746015059, 0.004802591370771648, 0.0053368492544983055, 0.005287982680514371, 0.005363885157916172]"
3190,"[0.005112176477328319, 0.00524696033758684, 0.005427235779271219, 0.005084866295298783, 0.005254804721934671]"
3191,"[0.0054642509703128036, 0.005187771969036066, 0.004806312642232054, 0.005346544388632303, 0.005332973116138198]"
3192,"[0.0053496730255812065, 0.005218607628890811, 0.005000446306384908, 0.005253393464794533, 0.005311871773487653]"
3193,"[0.0050272704864557, 0.005060344283483879, 0.005473817342947234, 0.005174900649065959, 0.005396911936532005]"
3194,"[0.005037705025922319, 0.005196351259394339, 0.00533376337621429, 0.005214736295001627, 0.005341740985353683]"
3195,"[0.005541413603322904, 0.00482496781984149, 0.005560559782516182, 0.005213466803358986, 0.0049873115834586845]"
3196,"[0.005080172416110406, 0.005498432570771992, 0.005001600594518849, 0.0052978578434403, 0.005253642989519202]"
3197,"[0.005433835697541601, 0.005286410579323994, 0.005231676862266135, 0.005092635140128201, 0.005076443049137871]"
3198,"[0.005585548171508739, 0.005009143390547881, 0.005254479258032806, 0.005002749344594091, 0.00527003524086547]"
3199,"[0.005322132130440925, 0.0053260411700844865, 0.005450088544931392, 0.005151141736045143, 0.004886333934168726]"
3200,"[0.004989703286588526, 0.004999977113547174, 0.005079962392573987, 0.005622375657145645, 0.005440609692528668]"
3201,"[0.005014770049236123, 0.004933677121752408, 0.005652523835621999, 0.005180832287153312, 0.005356359826836749]"
3202,"[0.005151998182917875, 0.005270497987858247, 0.0052193592248575785, 0.005017438965620665, 0.005479483678110026]"
3203,"[0.00510433344411196, 0.005082613102585129, 0.005461030037365178, 0.005505519254796625, 0.004974485538887666]"
3204,"[0.0053024390516795295, 0.005110499412542284, 0.005425455820701794, 0.0052358120642605, 0.005061602534147916]"
3205,"[0.0051524248567269984, 0.005141707736614493, 0.005483453421600327, 0.004938475472999124, 0.005408119789966267]"
3206,"[0.005248525105304962, 0.0053417880996849245, 0.005032966203111562, 0.005380766471041572, 0.005141026040357817]"
3207,"[0.005115400610763521, 0.005193996420315912, 0.005230061465464081, 0.005078215218161764, 0.0055136119873811585]"
3208,"[0.005350663995524415, 0.0053419489602113766, 0.005163518472159259, 0.005131124471047844, 0.005155666025843701]"
3209,"[0.0050287351351073544, 0.005088505210066285, 0.005442871740663546, 0.005191850231716353, 0.005389307249665294]"
3210,"[0.005108980308606819, 0.005005395183145697, 0.0054042835505912264, 0.005118678233812353, 0.005486836669270944]"
3211,"[0.0054733917682738215, 0.005188747787357911, 0.005148627542015891, 0.004835233251199217, 0.005488677053493797]"
3212,"[0.0053855919483382616, 0.005288925355297983, 0.005486532333466282, 0.004948882415161223, 0.005018464859793976]"
3213,"[0.005029554339753836, 0.005533113452862346, 0.00488208703312312, 0.0055364292247330965, 0.005145588173225616]"
3214,"[0.005107592489815183, 0.0051808016596778415, 0.004982321842665534, 0.005441005885937274, 0.005425059595283306]"
3215,"[0.0053015863056133546, 0.005414782014105324, 0.005144916923683319, 0.005129462766259181, 0.005152365816946435]"
3216,"[0.004952964878592042, 0.005005320211714055, 0.005504505292337612, 0.00546861982833977, 0.005197480227866731]"
3217,"[0.005266677660889166, 0.0050344943478031375, 0.005670801501423649, 0.005051547455841289, 0.005109627733811242]"
3218,"[0.005574691896665929, 0.005018165899692327, 0.005465739746527059, 0.005126702323893099, 0.00493816494395107]"
3219,"[0.005440987973783491, 0.005083689462875007, 0.005456189004232372, 0.004990981937904985, 0.005154337227207524]"
3220,"[0.005311237876981547, 0.00511648764060191, 0.00536038445710083, 0.004916230158359633, 0.005431831525245813]"
3221,"[0.0051645428346931005, 0.0053828855571126984, 0.005206682420500149, 0.005078598711737858, 0.005303260023249396]"
3222,"[0.005310787535226872, 0.005313766698988694, 0.005159469474789173, 0.005259586431149897, 0.005084004446328591]"
3223,"[0.005318232860916316, 0.00501905464648227, 0.005353374247700933, 0.0054219266660000655, 0.0050242593886552535]"
3224,"[0.005352448240545848, 0.005174496669498337, 0.00494189322580266, 0.005564047142267462, 0.00510141891315669]"
3225,"[0.005289241182850699, 0.005625111207286804, 0.005065181869697987, 0.005191730857266827, 0.004967387753944652]"
3226,"[0.0047876263660466415, 0.005208644056438669, 0.00529082310535081, 0.005282034388686203, 0.005555717557400874]"
3227,"[0.005122177912732053, 0.004989329858569107, 0.00541264520560816, 0.005111713850171826, 0.0055082956624001745]"
3228,"[0.005589630033545186, 0.005178349071113277, 0.004974548097941243, 0.005033396656385341, 0.0053560889615116795]"
3229,"[0.005268347277002653, 0.005444784731188364, 0.005098106620003048, 0.005020136918306525, 0.005301874856466631]"
3230,"[0.005279148013452234, 0.005007258245346955, 0.005326427817026179, 0.005592919300206068, 0.00491435557201418]"
3231,"[0.005419682747824542, 0.005102612845109822, 0.005207789597619967, 0.005376126336360398, 0.005033212546686788]"
3232,"[0.005281838284819565, 0.005276564822359564, 0.005286743376300051, 0.005061754945267771, 0.005229275425733824]"
3233,"[0.005054029995712213, 0.005371737623380585, 0.005146905483892091, 0.005341453644154051, 0.005225814979936774]"
3234,"[0.0054213893045328065, 0.004994174202679396, 0.0053607910086839435, 0.005222571647792139, 0.00513432065438441]"
3235,"[0.005103542251615845, 0.005188580747044905, 0.005194628542459176, 0.00560746589080922, 0.0050340446342748086]"
3236,"[0.005182267843599108, 0.005389542581248843, 0.005375911044367952, 0.005103596455046262, 0.005071717281965136]"
3237,"[0.005325657880283193, 0.005100692142959484, 0.005243387648939182, 0.005223799765599797, 0.005250593000056454]"
3238,"[0.004828406419013023, 0.005417680472398059, 0.005354852152018869, 0.005270507211019393, 0.005260353943625188]"
3239,"[0.005490167623244102, 0.005060748652719343, 0.005469546127795962, 0.004918428735033346, 0.005191628276746333]"
3240,"[0.005298363547568633, 0.0051068836852342205, 0.005236602649811011, 0.00515343405075212, 0.005343479976015954]"
3241,"[0.005351361980373704, 0.005196763306724333, 0.004606836714881256, 0.005535544332251086, 0.005406180790030818]"
3242,"[0.005203764884248152, 0.005828478047527887, 0.004665998956053301, 0.005529605096906263, 0.004890148180602462]"
3243,"[0.005424263152902371, 0.00564043587788983, 0.0050286477978886196, 0.005099268769589191, 0.004932710186629061]"
3244,"[0.004959164968960415, 0.0051433507734825095, 0.005366907060109902, 0.005463135176876713, 0.005184772036958572]"
3245,"[0.005556379308858476, 0.005305758361515345, 0.00517733160133125, 0.005055716266727759, 0.005031222294895448]"
3246,"[0.005172018490646686, 0.005201424904363358, 0.005532918820903753, 0.005125940102989255, 0.00509580494605391]"
3247,"[0.005160200981244762, 0.0056528731211611906, 0.00488648895581262, 0.005037138075881057, 0.005389034769498911]"
3248,"[0.005460992416558656, 0.005401768418488163, 0.005086965839326822, 0.00521128312739445, 0.004958971464421021]"
3249,"[0.005674893465783201, 0.005191282756243716, 0.004857449223269183, 0.005257802849470704, 0.005141308971059646]"
3250,"[0.005342784811204428, 0.005280768425776638, 0.0053607902535802885, 0.0049929403810754424, 0.005167935436909422]"
3251,"[0.005776041433176672, 0.005184637316380349, 0.0047733647980031544, 0.005439307301960215, 0.004917071271290112]"
3252,"[0.004762611786666048, 0.005280879778414655, 0.005308060080305316, 0.005567892762160597, 0.005215734487213914]"
3253,"[0.005459243117618412, 0.004900689488260535, 0.005647717327809027, 0.005180091200133242, 0.004944875116303282]"
3254,"[0.00499149313841345, 0.005438184088715642, 0.0050919483740113425, 0.00546635290741975, 0.005141673270268481]"
3255,"[0.005255189886852936, 0.0052793186457873904, 0.005576631838468767, 0.00465160589694334, 0.00535781900009616]"
3256,"[0.0053729955989093746, 0.005278456096538683, 0.0050261456548095365, 0.0052782166971144275, 0.005175870581814474]"
3257,"[0.00515772675189946, 0.005640295157839407, 0.005071181557637091, 0.00534237119320035, 0.0049225200081318265]"
3258,"[0.004753754227793242, 0.005390423639619452, 0.005192106660057757, 0.005297732170149007, 0.005484361947935601]"
3259,"[0.005115038409991903, 0.00532479232562281, 0.005494561029075365, 0.005199159660222164, 0.004989745501066428]"
3260,"[0.005651411531105877, 0.004762940211390395, 0.005306939903351977, 0.005253862877903449, 0.005139710414921236]"
3261,"[0.005248557314111329, 0.005112715476059661, 0.005518196969298596, 0.0050576290349709984, 0.0051851758313239]"
3262,"[0.005256098681246161, 0.005026730476798977, 0.005226834360452444, 0.0051321258908875525, 0.005491214847446659]"
3263,"[0.005257457208729618, 0.005328750510251776, 0.005180663119232664, 0.0052840729455913855, 0.005087344287741742]"
3264,"[0.0050869769485892054, 0.005283407495769724, 0.005287024142138165, 0.005272504152083577, 0.005213431902853627]"
3265,"[0.005023569558369441, 0.0053685674189995385, 0.005202926487793084, 0.005070903105455807, 0.005466962597729166]"
3266,"[0.005011579457294542, 0.005529208124920493, 0.005070952157553804, 0.005154723635600432, 0.005364013977889654]"
3267,"[0.00503475108559393, 0.0052412493941167764, 0.005066664834223278, 0.005422681226480289, 0.005356599208939089]"
3268,"[0.005109395604796944, 0.005214133579261971, 0.0053967320889179455, 0.005428012036029355, 0.004987051496998375]"
3269,"[0.005547702240021076, 0.005127145169063197, 0.004797520844857157, 0.005233469050490968, 0.005421101530340984]"
3270,"[0.004928847757756636, 0.005261654920268427, 0.005236629160526057, 0.005564131525715739, 0.005142464993365624]"
3271,"[0.005449338034133307, 0.005093322562828086, 0.0055941729729353665, 0.00502980801816355, 0.0049681264163786]"
3272,"[0.004880458523242567, 0.004914808952372952, 0.005425365256396742, 0.0054660887483949675, 0.005443598515270057]"
3273,"[0.00526183965754539, 0.005043129496177981, 0.005373317048931849, 0.0053134894113964, 0.005131680568190185]"
3274,"[0.0050923570619043484, 0.0049248361523231065, 0.005264819435573471, 0.00546711321542783, 0.005381645042317635]"
3275,"[0.0050997238329010715, 0.005082584523787077, 0.005505477939980317, 0.0050349577226892015, 0.00540471719369638]"
3276,"[0.00569172824904763, 0.005422532991575521, 0.005002032324642612, 0.005099853758783928, 0.004891871547168491]"
3277,"[0.005095627434399724, 0.00552057349759985, 0.005254067899829654, 0.005032347013994227, 0.005220103228256302]"
3278,"[0.005301312936202809, 0.005399422737633302, 0.005054222073589044, 0.0051508591290367845, 0.0052159997268182625]"
3279,"[0.004693621648740225, 0.005398984525209794, 0.005393518634709869, 0.005480879279186649, 0.005150282095767332]"
3280,"[0.005466170004067637, 0.005106579593917822, 0.004830328605053066, 0.005447621420675634, 0.005269337420759742]"
3281,"[0.005399572055556063, 0.00519053000562961, 0.00522601121981655, 0.005192901341614544, 0.0051351969463693066]"
3282,"[0.005242063073639989, 0.005221631492742237, 0.005613515570414285, 0.005278830856479173, 0.004784309735347267]"
3283,"[0.005259584041839671, 0.0049966666390057705, 0.005192516912827678, 0.005409501901054226, 0.005280724046060929]"
3284,"[0.005298879324547093, 0.005354576484094707, 0.005468080982714663, 0.005209361544556999, 0.0048071095042304625]"
3285,"[0.00520237897666492, 0.005321695204827703, 0.0053998355357777845, 0.00515058135925674, 0.005053059195646989]"
3286,"[0.005266687978896129, 0.005106520899193366, 0.005238753418537202, 0.00521981701012553, 0.005303556457788444]"
3287,"[0.005052376471780289, 0.00539927447473082, 0.005270909978147764, 0.005164826719541606, 0.005206831282356055]"
3288,"[0.005371803598070088, 0.005120636591881948, 0.0053853341828059825, 0.004976068212933639, 0.0052805531857591055]"
3289,"[0.00512224561618447, 0.005252550997071106, 0.00537770932019058, 0.0052800275974972145, 0.005106306201125449]"
3290,"[0.004996272206768751, 0.004983509755009358, 0.005293287339382757, 0.00549735521753498, 0.0053538072723409765]"
3291,"[0.005199646986421338, 0.00551498633443537, 0.005271952240695022, 0.004918657334197179, 0.005231975853273654]"
3292,"[0.005060953944402799, 0.00547024732465434, 0.005237804613913093, 0.00525433031582549, 0.005097185255576557]"
3293,"[0.00493551859312915, 0.005431925938349667, 0.005210100264149664, 0.005138813379932656, 0.005422503370623736]"
3294,"[0.005402059187311622, 0.004942622750524113, 0.005129527454679634, 0.005565840994655216, 0.005092212291485105]"
3295,"[0.005212644292847908, 0.005228103993018186, 0.005288202337480183, 0.005137858777073937, 0.00526498094027975]"
3296,"[0.005642254977420901, 0.005176261320233101, 0.005158815291978859, 0.005157137391977425, 0.005005438953584796]"
3297,"[0.0048058860870991375, 0.004940767564710457, 0.005676583132282308, 0.005475754429326095, 0.0052063647964972395]"
3298,"[0.005242398030163927, 0.004927386672666699, 0.005505106691860544, 0.005278547668694158, 0.005184420156579573]"
3299,"[0.005151191534760497, 0.0055105415939431844, 0.0050515519997392875, 0.005167233034404129, 0.005229695206837789]"
3300,"[0.005474694994070759, 0.0049883610779660375, 0.0054071860068639665, 0.005203021624802311, 0.0050675496283344385]"
3301,"[0.005003938684454178, 0.005249035132507444, 0.0050725114687829136, 0.005245961300961541, 0.005554477485942557]"
3302,"[0.005212955442615769, 0.004869484913567322, 0.00542128147324288, 0.005245585124672895, 0.005394218944966977]"
3303,"[0.005584587621965411, 0.004874542147563615, 0.005259540497137027, 0.005412427976872426, 0.004991442527786637]"
3304,"[0.0051466689709924775, 0.005048371604435717, 0.005569235162921124, 0.005309729048145292, 0.005061513842494988]"
3305,"[0.005033712592118621, 0.005021553062329008, 0.005186899094907476, 0.005358008605250706, 0.00553203862913634]"
3306,"[0.005072637814106886, 0.005047152704548912, 0.005269369403595033, 0.005217456403452056, 0.005521172148675521]"
3307,"[0.005230182456882569, 0.0054878349833655795, 0.005126270544101224, 0.00528028748934858, 0.004998171437780313]"
3308,"[0.0053460419576074805, 0.005213025667212387, 0.005374371426476228, 0.0049223235548191985, 0.005254007907115514]"
3309,"[0.005525038479293107, 0.005340725878828863, 0.005216478162643228, 0.005310582159965652, 0.004724225059116597]"
3310,"[0.005069467440829919, 0.005261892859682569, 0.005652645368693864, 0.004865342074226871, 0.005293816135716788]"
3311,"[0.005019792738385371, 0.005222315300893056, 0.005290785429870648, 0.0052254365198768716, 0.005382600305926931]"
3312,"[0.0053031719035398816, 0.00518273580383943, 0.005120815453397356, 0.00538103886992276, 0.005148555912818944]"
3313,"[0.0049800910539949455, 0.005525825340475637, 0.005120267750503611, 0.005459416556670847, 0.005035605723218808]"
3314,"[0.005198598874014195, 0.00548053478120994, 0.005086185230197827, 0.0052960177709830076, 0.005082378023653518]"
3315,"[0.005291458192688973, 0.005055517407384804, 0.005131433764609736, 0.005423518980452452, 0.005242486459890499]"
3316,"[0.005429302565859019, 0.004997227841466949, 0.0050804851013827096, 0.005205639681642825, 0.005420690523611362]"
3317,"[0.005189280806685889, 0.005151099345651949, 0.005066051820841508, 0.005275200900884094, 0.005452757473820891]"
3318,"[0.005249674312823893, 0.005036844329393622, 0.005027922330509631, 0.005530787683237145, 0.00525907425710351]"
3319,"[0.005487696118096923, 0.004900753174048658, 0.005334906418243216, 0.004901079746313057, 0.0055073816277971]"
3320,"[0.005339985058224642, 0.005034938065760078, 0.005254757469350108, 0.005191261585373257, 0.005306418960106128]"
3321,"[0.0052372627002637, 0.005598819036113669, 0.005116500972456725, 0.004917342808014694, 0.005268258353867684]"
3322,"[0.0051487830040393085, 0.005365382229702068, 0.005329165415125429, 0.005063367934982124, 0.005226163065513215]"
3323,"[0.004927902954554645, 0.005209193150275958, 0.005396078942827579, 0.005460374827174667, 0.0051471790973963505]"
3324,"[0.005659341847767147, 0.004943959851476358, 0.004961446611126046, 0.005217143980266186, 0.005334218406162806]"
3325,"[0.004983486226502946, 0.005221809185838244, 0.005260673627528364, 0.0053164666663958245, 0.005347846126442037]"
3326,"[0.005193186412951038, 0.005211906938146716, 0.005238755709775558, 0.004980327490367348, 0.005512063724257741]"
3327,"[0.005252600498457857, 0.005606155234455431, 0.004997738882413872, 0.005104255337969517, 0.005179571483930871]"
3328,"[0.005115368300542448, 0.0050751314375646304, 0.0054639269428718535, 0.0055121869189673454, 0.004957512584679857]"
3329,"[0.005410097260860035, 0.005171256417522411, 0.005063450093795379, 0.005314465689581506, 0.005177939402373871]"
3330,"[0.005151012820455836, 0.005470853294949183, 0.005228712889654451, 0.005299036090063373, 0.004984649396501344]"
3331,"[0.005193939656893906, 0.005300889037566622, 0.005063767488795236, 0.005148593418429102, 0.005434738272452566]"
3332,"[0.004746397566867915, 0.00513780067237396, 0.005527676826678676, 0.0049150793666927406, 0.0057941786331154495]"
3333,"[0.005378422426549615, 0.004940583528570808, 0.00559062734188792, 0.005211682486278756, 0.005000879592245816]"
3334,"[0.005592466044936904, 0.004847192832379173, 0.005166673166678272, 0.0053779163610133875, 0.005141835577680596]"
3335,"[0.0051910206347277315, 0.005065312286388285, 0.004911501260190201, 0.005405305613845972, 0.005559814476165902]"
3336,"[0.00527391283774255, 0.00523262463147942, 0.005481622393683026, 0.005256347773237788, 0.004887965606741817]"
3337,"[0.005114267591465696, 0.005456470854705042, 0.005461551865164004, 0.005062036958835035, 0.0050317921383296795]"
3338,"[0.004990903221612839, 0.005401837955091877, 0.0052092085498217176, 0.005280464382668898, 0.005254609218799847]"
3339,"[0.004868674822822627, 0.005125044457215783, 0.005405887523788857, 0.005497107682325368, 0.005226935884540875]"
3340,"[0.005495295078027006, 0.004956980438217182, 0.004764205694458302, 0.005530909837566131, 0.0053641593011648555]"
3341,"[0.004901422620410535, 0.005473467801151656, 0.005043610800890832, 0.005501216517658841, 0.005211528431866743]"
3342,"[0.00566066108176635, 0.0052307744779660085, 0.005221312023290534, 0.004968141372523053, 0.005044485887883082]"
3343,"[0.005147743595745442, 0.005325860651978929, 0.005470135083100789, 0.005145671220462801, 0.005040190580929293]"
3344,"[0.005146217014951818, 0.005419038869063306, 0.004883266516491356, 0.005220826753151877, 0.0054582229461875836]"
3345,"[0.005362545251992132, 0.00554187348535045, 0.004906497505793132, 0.005236203317239289, 0.0050611993349792715]"
3346,"[0.00514991401688102, 0.005061147721573007, 0.005400985311940418, 0.005261703162403627, 0.005271350394181739]"
3347,"[0.004938215701282066, 0.005526123914159576, 0.005354819384212839, 0.004917596096617726, 0.005385075469904614]"
3348,"[0.0048157428176510185, 0.005272666968743379, 0.005594533976008739, 0.005012632519139246, 0.005410858839498087]"
3349,"[0.005500674225569777, 0.005106395094093366, 0.0053480561472242704, 0.00538792572713245, 0.004785801434972096]"
3350,"[0.005276481467472247, 0.005191903724777068, 0.0051252481614049395, 0.00532240608583956, 0.005218372199571259]"
3351,"[0.005419907187152744, 0.00538542177425542, 0.00499201763984722, 0.004947389123758484, 0.0053831598878564145]"
3352,"[0.005124418408702976, 0.005572613785490959, 0.005072397882370564, 0.005221835574403307, 0.005112019268299061]"
3353,"[0.005113786568856015, 0.005225404556547607, 0.00550016180029129, 0.005246870695588061, 0.005036772504497091]"
3354,"[0.005171079836587667, 0.005262602359970196, 0.005078791330807072, 0.00524890387752515, 0.005380516919876173]"
3355,"[0.005073797336299082, 0.005493359941024996, 0.0048873305121419665, 0.005305840301673408, 0.005371815091752521]"
3356,"[0.005451158337279244, 0.00514651327840436, 0.005320634367535936, 0.005114134391670227, 0.005094296179376099]"
3357,"[0.004922406947677177, 0.005278677348012212, 0.00550336209362157, 0.005359009687811935, 0.005065173039570394]"
3358,"[0.005035810749360735, 0.005414629448569571, 0.005008955502827062, 0.005462504820228354, 0.005207489474816356]"
3359,"[0.005175186514106285, 0.005393992763792166, 0.004715974272706905, 0.00542721244078039, 0.005417502878553978]"
3360,"[0.004938492229839086, 0.005465185373927997, 0.005215871687680741, 0.005577175693624953, 0.004929654526435606]"
3361,"[0.005309489564292766, 0.0048967097461510315, 0.005313523066615564, 0.005187825428977897, 0.005428448981561131]"
3362,"[0.005021890317800273, 0.00543756198823718, 0.005061317329150916, 0.005278931823310195, 0.005340514555870818]"
3363,"[0.005590273763068093, 0.005077652577522947, 0.0051099032906430355, 0.005379604659024944, 0.004970878057411243]"
3364,"[0.0049370840764907395, 0.005190394099019815, 0.0048913087339173475, 0.005525972923152275, 0.005579365342178626]"
3365,"[0.0051507894032027605, 0.0051412966468498324, 0.005356214553765344, 0.005241737949813538, 0.005254106046739308]"
3366,"[0.005004307688978536, 0.0054828966737995475, 0.005291179751833518, 0.005076014341654859, 0.005277453729130235]"
3367,"[0.00520672068819829, 0.005332078258000585, 0.005117735923085619, 0.0052487370752967765, 0.0052355137898931784]"
3368,"[0.005205020010447085, 0.005272241492565695, 0.005080573768048982, 0.004991808481079312, 0.005583580601025225]"
3369,"[0.005049952714557219, 0.0051455662370116645, 0.005442805856816179, 0.005305247692188531, 0.005184964176778684]"
3370,"[0.005546999651034548, 0.005366065480928626, 0.005140959108210054, 0.005024460260524322, 0.005053964047806059]"
3371,"[0.0055385066944778644, 0.005329529365554328, 0.005016008180035596, 0.004992402776355808, 0.0052520492954879015]"
3372,"[0.005321746219823278, 0.004949818215302074, 0.005577992636273878, 0.005307685547725465, 0.004981298967035108]"
3373,"[0.004976489247361069, 0.005271635922531977, 0.005094727418963326, 0.005437277546549913, 0.0053559355607541576]"
3374,"[0.005150865321258363, 0.0054035507355366845, 0.00557957428479385, 0.004852370831793927, 0.005151082107753233]"
3375,"[0.005130990215172912, 0.005185298323075642, 0.005065163555038146, 0.005454728387196353, 0.005293060420094026]"
3376,"[0.005184159007146311, 0.005261273072194639, 0.005265222077211522, 0.005530866548988939, 0.004892222320753088]"
3377,"[0.005407564311612771, 0.0050878421568109474, 0.004977020008336319, 0.005139035933652303, 0.005519691169890741]"
3378,"[0.005118195898067726, 0.005206613675393689, 0.004855334999657516, 0.00548260395779026, 0.005450840601079319]"
3379,"[0.0052624502587513495, 0.005260296207348851, 0.004863289917970487, 0.005275963828268591, 0.0054820855740399235]"
3380,"[0.005110495367281656, 0.0053656873997045265, 0.005013293709282243, 0.005305801076239332, 0.00533865470989747]"
3381,"[0.0048641374539842575, 0.00563805195380475, 0.005327200911471165, 0.005090477844364831, 0.0052043798885285965]"
3382,"[0.005169417465777638, 0.005434017937271469, 0.0051044495474207585, 0.005181299449330964, 0.005240399022745094]"
3383,"[0.005097072545316535, 0.005232363653237825, 0.0055960427047851025, 0.005053085885208934, 0.005160628098115916]"
3384,"[0.005213844895893911, 0.005304405587650687, 0.005274512320813036, 0.005079406082118611, 0.005271314612565951]"
3385,"[0.005292958305580184, 0.00511031364832191, 0.005185788881909683, 0.005235516670692054, 0.005292817344312744]"
3386,"[0.005464395028934048, 0.005112577001591178, 0.005243715704869986, 0.005171244413573755, 0.005142036383628325]"
3387,"[0.0050025814221899955, 0.005189226343301124, 0.005439012989970039, 0.005255957009854855, 0.005250622957327092]"
3388,"[0.005300516924510235, 0.005302732916069033, 0.0054946480583746545, 0.004961855861376006, 0.0050702905341944455]"
3389,"[0.005164751469552779, 0.00520166374292782, 0.005364459705855987, 0.005138943330694957, 0.005254454734569887]"
3390,"[0.0051730136347630734, 0.0052465554867543954, 0.005148266087917211, 0.005054270813918986, 0.0054927127187023835]"
3391,"[0.0052856687273401025, 0.005293516116926296, 0.005356127635416105, 0.004869579848104262, 0.005309830008834545]"
3392,"[0.005318012694313629, 0.005234216676302923, 0.005227812526540222, 0.004917935912433268, 0.00544252278069208]"
3393,"[0.005710804399841073, 0.0046536280237717, 0.005424978656532168, 0.004890282510226864, 0.005441202693853601]"
3394,"[0.005014104398838148, 0.005604271540926931, 0.005397889215976012, 0.004955684653853178, 0.005164884592006749]"
3395,"[0.005735057993873797, 0.005124432083575754, 0.005174545437133937, 0.005108613518494619, 0.004982434009140954]"
3396,"[0.005251031345433277, 0.005255924284795169, 0.005236286152391644, 0.005133907363383496, 0.005262954322081906]"
3397,"[0.005405194713209959, 0.0052370919823590475, 0.005150564219117897, 0.004985233209579162, 0.005363824382066479]"
3398,"[0.004954999708288721, 0.005047928568192905, 0.005413696266400266, 0.005140014844532029, 0.005559698682461368]"
3399,"[0.005276838416672009, 0.005344873900338424, 0.005382692063175912, 0.004746921270165589, 0.00538055712110648]"
3400,"[0.005805954943950202, 0.005415888271867873, 0.004820810047059274, 0.005203611353632365, 0.004888600344791942]"
3401,"[0.004863907380506135, 0.0053122138211045, 0.005443895691678307, 0.004942445268735819, 0.005551304129825488]"
3402,"[0.005758563774537181, 0.004884466477673697, 0.00526924670719865, 0.005164601581176313, 0.005040750226867422]"
3403,"[0.005324742856018939, 0.004852689027737649, 0.0052298168612319165, 0.005347850945877271, 0.00536452864443815]"
3404,"[0.005107743987204354, 0.0051271889514130165, 0.005286217799470266, 0.005329699787714204, 0.005291992640335178]"
3405,"[0.005009338205050902, 0.005071407617049353, 0.005613188195366855, 0.005348863817243803, 0.005094858185146395]"
3406,"[0.005195854116577315, 0.005171120633391654, 0.005033117875127686, 0.005528685166165715, 0.005192903072762267]"
3407,"[0.005282335361370239, 0.005648210173129077, 0.004952284925194566, 0.005035406756287832, 0.00520808066394033]"
3408,"[0.005449400435521649, 0.005133362202972632, 0.004760569395622371, 0.005133189802796005, 0.005645871387445816]"
3409,"[0.0051888176425221085, 0.005319204109676258, 0.005223050015110811, 0.005090830671899409, 0.005304889975586309]"
3410,"[0.005086984144918611, 0.005472641541595679, 0.005443950211886279, 0.005121825023111597, 0.0050156911783930435]"
3411,"[0.005385018944521064, 0.004983704344081093, 0.005404328927789321, 0.005204988575135151, 0.005157784286707839]"
3412,"[0.005529616527896497, 0.005269587390874061, 0.004812532101900116, 0.005305406399921819, 0.005216200541669354]"
