,imv
2660,"[0.005874052650827954, 0.00652944765932422, 0.0067437633937105865, 0.006207385860098503, 0.006381148355700052, 0.0057908684949767525, 0.006169932291914756, 0.0063102027010821975, 0.007290021611885971, 0.006192340778582096]"
2661,"[0.006447805080160794, 0.006025541637405736, 0.006811342926555347, 0.0059371692618648345, 0.006947012880192686, 0.0060976641314718204, 0.0062834710770297165, 0.006066364047872525, 0.007093686171870692, 0.005799880940369806]"
2662,"[0.006101204458367394, 0.005633067875964468, 0.0069393450509628056, 0.006886117406075585, 0.006823640869508858, 0.006317985992105456, 0.00624603097360804, 0.005953487058742542, 0.006577799724691991, 0.006058894907308434]"
2663,"[0.0063792418127336025, 0.005687001116610634, 0.0064545418969878835, 0.006497133916042453, 0.006227430310218755, 0.0068202882393426905, 0.006399869783510352, 0.005868965197377466, 0.00686872192580516, 0.006309357046690619]"
2664,"[0.006830422446335596, 0.005845468186041677, 0.006831698377484728, 0.006077715456844463, 0.006056338353458682, 0.006335561015798572, 0.006992223021503873, 0.006515054896334036, 0.0060762306210920755, 0.0059190478980859045]"
2665,"[0.00566781184993261, 0.00656880521916207, 0.006385803338789706, 0.006360877779219041, 0.005789174436238362, 0.006535173079887438, 0.006530293321492868, 0.006886739998257009, 0.00634583333957356, 0.006423324026115771]"
2666,"[0.005794906733023007, 0.00677252882144998, 0.0063404420364626905, 0.006156005719803869, 0.005643688146781991, 0.006711359396622813, 0.005987843631663108, 0.006244151306798567, 0.006995955158185597, 0.006831246954894013]"
2667,"[0.005831644399113938, 0.006231101154006273, 0.006636943845357732, 0.005935007882573789, 0.006475372159925835, 0.006553520880420143, 0.006380604709325434, 0.0064924863807001385, 0.006027993762951422, 0.006955797184432841]"
2668,"[0.006313066364293378, 0.0066273767805985, 0.006255229777284316, 0.006986534062650036, 0.006173428963961885, 0.006175790281130719, 0.005675723700674118, 0.006704447885570372, 0.006531209345211919, 0.006057627633063048]"
2669,"[0.006902417576762431, 0.00665569298411007, 0.005896064041321496, 0.005431164326002596, 0.007129159785072238, 0.00615437277644589, 0.006136063688407977, 0.006182184480387175, 0.006739183731542208, 0.006288468018103906]"
2670,"[0.0060594106147319055, 0.005969782367702965, 0.007259468355203405, 0.006429556183107473, 0.006243223884024119, 0.005943738153125122, 0.006933808873639765, 0.006411252113556345, 0.006018650322044301, 0.006208905058017388]"
2671,"[0.006736340898339892, 0.006510843864213154, 0.0064765144874408395, 0.006230470798964458, 0.0061604682597176386, 0.006599115881575197, 0.005719586232684096, 0.0066532193984486735, 0.006211951931454745, 0.006191374488442201]"
2672,"[0.005398381449028175, 0.006566547838216206, 0.00629858007715546, 0.0063554818838394275, 0.006441605044944356, 0.006124178590887238, 0.006761044722219359, 0.0062094311701712335, 0.006833587126516013, 0.006530259641605787]"
2673,"[0.00603126625760707, 0.006125143271474521, 0.006538092211965603, 0.006329934176562353, 0.0063085168988775316, 0.006062338831472867, 0.006509682449727489, 0.006382413013994165, 0.0067368494346995485, 0.00646789335282954]"
2674,"[0.006453668308929723, 0.00575645164633161, 0.0063216742141769516, 0.006755130447015982, 0.0059534780634816365, 0.0065656212916050385, 0.006117326122158115, 0.00713042119041353, 0.006478579123389092, 0.005965410950893078]"
2675,"[0.006511914362917372, 0.006667357931704231, 0.007406163538192769, 0.006024569897378747, 0.006852601136252792, 0.0062040052358793875, 0.006036742947077329, 0.005982112489977013, 0.005607494678261238, 0.006228538825125014]"
2676,"[0.006092195394343092, 0.006314761447732519, 0.0062814980663558175, 0.00658643438788211, 0.006652299804098719, 0.006620863092683813, 0.006429593105053491, 0.00600448968858116, 0.00590463170338574, 0.006573114383054338]"
2677,"[0.006675208435565111, 0.006447334578616193, 0.006280736835434444, 0.006735953978713991, 0.006141885517756015, 0.006749765644779868, 0.005946498001492379, 0.006455049593376105, 0.005996800287038817, 0.0060604133897896985]"
2678,"[0.00664337547174985, 0.006375146318243816, 0.006522487677250763, 0.006237267301266696, 0.005760313034619613, 0.005884855144109985, 0.007155039230479554, 0.006210234316840745, 0.006882343926877316, 0.005842877537269915]"
2679,"[0.006458550671003339, 0.006425363174546463, 0.005908581886619903, 0.006490279835006586, 0.006516954108644113, 0.006467212574371161, 0.005901817736859737, 0.006628786323734403, 0.005826191004094831, 0.006873228822424151]"
2680,"[0.006941472096025947, 0.007076716047566752, 0.006405246036779119, 0.005871798747338927, 0.006614719583741926, 0.0058935647097735815, 0.005594923127301803, 0.0062124550713912536, 0.006077174124017951, 0.006841312206761817]"
2681,"[0.006438159758717143, 0.006574220629201499, 0.006222978595784393, 0.006330784180316222, 0.0064822751425948075, 0.006545353506786175, 0.006088323671859784, 0.006083078776173601, 0.006402536644613373, 0.00634572685869485]"
2682,"[0.005917510763773016, 0.006466824236711614, 0.007033444678308312, 0.006561060097173461, 0.006303308044841551, 0.00603173651375009, 0.006244183991880384, 0.005589935658683162, 0.006355695617774434, 0.006988930484154784]"
2683,"[0.006039447529479306, 0.006478646793382741, 0.0061122817376507484, 0.0062794798998699495, 0.0063110847470025004, 0.006216409099475313, 0.006581571363755951, 0.006733295497194016, 0.0063789244722430374, 0.00636445945570813]"
2684,"[0.006265150171229018, 0.006620095793066433, 0.006137532817897842, 0.006126395584278719, 0.006223280940871122, 0.006786548604062896, 0.006201851034584831, 0.006206095614548991, 0.006252662811573007, 0.006681833489411662]"
2685,"[0.006333899756463622, 0.006065590508346705, 0.005977755732409286, 0.0060240245790926525, 0.006595304557096641, 0.0066169737175499795, 0.006447053196271763, 0.007040650246584336, 0.006245111942555724, 0.006186093122096208]"
2686,"[0.00568910995971342, 0.006328578074908769, 0.006456239978255049, 0.0064113668490839056, 0.005982782424602926, 0.00677506422541228, 0.007205111101677769, 0.006525620572810696, 0.006071610380356868, 0.00606789507988758]"
2687,"[0.006692476700905839, 0.005674392424804749, 0.006549608302064827, 0.006632640548208491, 0.005675934302407546, 0.0059652168700474306, 0.006548660820196672, 0.0062331281295147705, 0.007119864960094566, 0.006431998379443982]"
2688,"[0.006584936810906877, 0.005733743034536874, 0.005895524966472571, 0.005705795084372303, 0.007174757463913883, 0.006415325600506657, 0.006075709535495349, 0.006309157167032836, 0.006549300133708087, 0.007064541219894652]"
2689,"[0.005992828710168981, 0.006372044094017939, 0.006767895278431166, 0.006184880989823652, 0.006637841118093941, 0.006188175873866776, 0.0061007748591980675, 0.006261329955803461, 0.0068479903441368275, 0.006137806119565199]"
2690,"[0.006623189014978439, 0.006593332810112184, 0.006851784029522393, 0.006492433691664915, 0.005800234925967022, 0.006318561128342906, 0.005875414441152894, 0.006297719201362897, 0.006464039965754236, 0.006203079845462544]"
2691,"[0.006066267561722433, 0.005839574279620649, 0.006429475564539597, 0.00596818653969157, 0.006388332644285362, 0.006433946711739785, 0.007052451362927903, 0.006282609221188047, 0.006035633401409877, 0.007013170475324974]"
2692,"[0.0064490656362219635, 0.006134531367343531, 0.00688729959659247, 0.006344169297621417, 0.006183773096216328, 0.0065166552301872075, 0.007182589942136649, 0.006226305071610307, 0.005405517585802332, 0.00620612193024682]"
2693,"[0.006471907291934195, 0.005898024668964437, 0.0067690958584344495, 0.005863367766268919, 0.006284277462011479, 0.006518132547655343, 0.006461087670569969, 0.006454709332157188, 0.006267055206774682, 0.006533828863557905]"
2694,"[0.00617754529808195, 0.006695192970947919, 0.006132095130454886, 0.0059652212793580945, 0.006876492997481392, 0.0063306877481895275, 0.006250364836689798, 0.006595813953644798, 0.006365078855193303, 0.00609908575938373]"
2695,"[0.00660686588672901, 0.006295037808492639, 0.0065125084723979855, 0.006439263776322517, 0.006126132895927591, 0.005951298006960351, 0.006795649897563351, 0.0066281470744803915, 0.005455711476650131, 0.006744941737858305]"
2696,"[0.006279409661406448, 0.006880210303418348, 0.006356752531102507, 0.006093316497767328, 0.0062521415715055435, 0.006473686567480909, 0.00643958828217272, 0.006372521418375673, 0.006378569242265319, 0.005943929385312876]"
2697,"[0.005588055505504739, 0.00669351777118811, 0.006358683743356081, 0.006613690495546286, 0.006517702911363923, 0.006391989914930003, 0.006040093798716636, 0.00656142891146428, 0.006451735462079698, 0.006272418283898742]"
2698,"[0.006344297620273569, 0.006311663993819712, 0.006341900901347198, 0.0057402897469069035, 0.006839953136683486, 0.006766315964511693, 0.005621703136236768, 0.006535065175633799, 0.006245492027925425, 0.0067247059351089305]"
2699,"[0.005810566152504661, 0.007094702174849785, 0.00620633911420465, 0.006578659713225947, 0.00584612089258517, 0.006687265916716586, 0.006342207090738642, 0.006656307683512022, 0.006150553110695172, 0.006143406588682736]"
2700,"[0.006147786353460699, 0.006932821296606039, 0.00591608347197562, 0.006887302766830664, 0.00619121894588565, 0.0062467767325034874, 0.006595508454255789, 0.006253369768836937, 0.006111283563426114, 0.006175307824576468]"
2701,"[0.006449301382106728, 0.006356879160527942, 0.006373234616031715, 0.006421612169898314, 0.006555858296140944, 0.00706755987543272, 0.006385788308939526, 0.005665882338806769, 0.006161731891515886, 0.006032627731230273]"
2702,"[0.005844780526111599, 0.006619581683925716, 0.006407868672884864, 0.006568242161524025, 0.006274109813555567, 0.00662741332041514, 0.005999451330777363, 0.006285551914876489, 0.006431798968994064, 0.006442496189375144]"
2703,"[0.006658671690529415, 0.005964993863601252, 0.006279912195338516, 0.006189203175122972, 0.006570160147001059, 0.006506787914740853, 0.006183823681517466, 0.006237362626516073, 0.006124476470726392, 0.0067949711864194184]"
2704,"[0.006136897570536328, 0.006221145680092131, 0.006163338131302929, 0.006856347463764059, 0.006589062771437408, 0.005911323234813541, 0.006743223465142322, 0.006382445502976888, 0.006575733981810384, 0.005928045265010839]"
2705,"[0.006602188389936076, 0.006537956469290566, 0.006085165188912255, 0.00584895022001637, 0.006530692386556615, 0.006882346027518261, 0.006193402784309381, 0.0064696934658175055, 0.006151350834773857, 0.00617640277208123]"
2706,"[0.006549003593254638, 0.00584103427502896, 0.005972438871493112, 0.006810164911169493, 0.006215755982294148, 0.006471733700146262, 0.006964693385618288, 0.006735168645084628, 0.0056856619965909355, 0.006241473179632271]"
2707,"[0.005981305327017681, 0.0062921671502885876, 0.006076760849388205, 0.006668890105123994, 0.0060103263561475315, 0.0066165138456913885, 0.006617329886230304, 0.006707535346005386, 0.006542073881532251, 0.006003975185196667]"
2708,"[0.006560452248163441, 0.00630837607728454, 0.006691280657659121, 0.006269702599753747, 0.006549669427832977, 0.006411497550521197, 0.005465371785780328, 0.006218503688192361, 0.006499629528246086, 0.006539831146266999]"
2709,"[0.006685032766470821, 0.006502903183569591, 0.006617481470667632, 0.006851981834699674, 0.006014098745028898, 0.006476437799893533, 0.005991776339556731, 0.005400722204655041, 0.006255615361604372, 0.006655492052026907]"
2710,"[0.005859162696463339, 0.006357946731384921, 0.006425028332246578, 0.006455543759561071, 0.006578583914445641, 0.006368406141212191, 0.006862387281785949, 0.00612303775422274, 0.006098030565156452, 0.006336603035243459]"
2711,"[0.006528067864214509, 0.006424247525093995, 0.006593814162704418, 0.00674732048520346, 0.005933722945435917, 0.0062416708543668944, 0.0062606401888248946, 0.006223988601489393, 0.006286053636061251, 0.006250574983818469]"
2712,"[0.005595463057018912, 0.006888653179577947, 0.005965738009950528, 0.00613723326446333, 0.00698307923796827, 0.006417774484573841, 0.0065144466566868725, 0.0059890128283346415, 0.006345767545665963, 0.006670260724610161]"
2713,"[0.00625371446778755, 0.006437445264126668, 0.006254435222959858, 0.006400721601056255, 0.005782777576679781, 0.00629300762534809, 0.006395411451503405, 0.00679161211960052, 0.006659303369873334, 0.006215675457140076]"
2714,"[0.0063646144138736725, 0.0065263101650482585, 0.006265683504384147, 0.006199928657031396, 0.006455974735483027, 0.005792312852899947, 0.006403245122273877, 0.006992931987015968, 0.006258452178051423, 0.006218315487495875]"
2715,"[0.0063843265249038175, 0.006508777833163287, 0.007181476001953327, 0.0073045057130409425, 0.005501041670468918, 0.0059419886596681895, 0.006443788247182835, 0.006154300969190055, 0.00571203124962558, 0.006340600778831528]"
2716,"[0.005914618424511695, 0.007385058085997539, 0.006238698155592195, 0.005974707158085231, 0.0067404774302535575, 0.006244014830674478, 0.0064972320554555416, 0.005487920191147377, 0.006017845184532385, 0.007009491831963765]"
2717,"[0.007060493153449396, 0.005820632734769754, 0.006509163100222577, 0.005959166946635147, 0.00669276142195954, 0.0059771435265076256, 0.006462941201520166, 0.0059389199827642744, 0.006289010219304061, 0.0067807046731864565]"
2718,"[0.006483000650959696, 0.005855532472568673, 0.006071976428619087, 0.006397577673650866, 0.0064713757996076844, 0.006409789714226917, 0.007079167841704099, 0.0061633826060408445, 0.006356439667950115, 0.006193273219348617]"
2719,"[0.005989067525155499, 0.006567243649143124, 0.00626610535885749, 0.00628655334790048, 0.005998054108312873, 0.006305751898007844, 0.007151515234119102, 0.00655516018209113, 0.006304096174306423, 0.006030250171417959]"
2720,"[0.006179373987443634, 0.006119442886649972, 0.006442812807636532, 0.0061509386350816885, 0.0066423244252717785, 0.006254030088438987, 0.006945711106349121, 0.006779960452205981, 0.006116247825013686, 0.005859494130253801]"
2721,"[0.006562837445652335, 0.0058980578849787794, 0.00669463919453674, 0.006023646393014732, 0.006324749461951564, 0.006489938022489569, 0.006706428167143016, 0.006500192462971442, 0.006674039441367757, 0.005632779813868738]"
2722,"[0.006427298779210796, 0.006132301416437029, 0.006657356549069387, 0.00611240244099699, 0.005938213021542463, 0.006659142935042732, 0.006653680636607995, 0.005707695639288392, 0.006730868970359871, 0.00645846763560004]"
2723,"[0.006508927335900114, 0.006256591461878018, 0.0063673539674915375, 0.006272065573040488, 0.006776799203398649, 0.006062157470420375, 0.0064048531793247, 0.006548238752569461, 0.006193814918730217, 0.006113376168634187]"
2724,"[0.006872217268093978, 0.005845254833977552, 0.006390645832483185, 0.006321221797895689, 0.005752469847460127, 0.005859531165440418, 0.006569976902631625, 0.006690652279923046, 0.006243423670335547, 0.006968884934391669]"
2725,"[0.006427185814336284, 0.006606618789401656, 0.006635000935607982, 0.005964365958572689, 0.005851666723321986, 0.005762688391017598, 0.006420678045710896, 0.006989582245009504, 0.006353780839098305, 0.006512027338521895]"
2726,"[0.0060280123924897535, 0.0068923412479204235, 0.006541635634907176, 0.006208721411283713, 0.0062557845250828656, 0.006486488383194328, 0.006944254796458796, 0.006062094282674155, 0.005773256829195682, 0.006303765057308633]"
2727,"[0.006178855014683768, 0.006053050340864269, 0.006107032532352037, 0.006236905180539238, 0.00669870876258248, 0.006547588149218664, 0.006001285199176746, 0.006504759236193602, 0.006295667601910694, 0.006874732382593512]"
2728,"[0.006551736484927879, 0.006316543587461727, 0.00636280277429144, 0.006216827736846914, 0.006262514513095459, 0.006126668671106471, 0.006172543699071579, 0.006607280298365549, 0.006607205607794562, 0.006245877489129638]"
2729,"[0.0061516420827293725, 0.006452097914310593, 0.006520455111727286, 0.00628765741341068, 0.006479286367383126, 0.007127804245128047, 0.0058631449227560745, 0.006158856800906322, 0.005936048636169287, 0.006522337023549112]"
2730,"[0.006619552612805092, 0.0067220573059862355, 0.006843756830752738, 0.006440712804391049, 0.006289602065542462, 0.005827003860702815, 0.005897517304276985, 0.006492780085949906, 0.005964525998307287, 0.006386338812906397]"
2731,"[0.005965259484244762, 0.006389988531523085, 0.0054912663582197384, 0.0071504998504773555, 0.006731193502968039, 0.006422502146765956, 0.0063294578197021795, 0.0064061615071029565, 0.006459512775255625, 0.0061515821315025025]"
2732,"[0.007114350593895067, 0.006250505389248708, 0.005989663776428251, 0.006311511678208844, 0.006156212629836524, 0.005985387740079871, 0.006248535009247237, 0.00648881131735889, 0.0064260274622376466, 0.0065337610109632615]"
2733,"[0.006866180038921818, 0.006723212115862031, 0.006490943592320072, 0.006157635299475973, 0.005637004725175341, 0.006043876573390836, 0.00630764240163035, 0.00683437895637959, 0.006202648670652081, 0.0062320885620859665]"
2734,"[0.006395740466876569, 0.005548729839460085, 0.007242156739882124, 0.006135685131567877, 0.0063703063254694605, 0.006702516541665661, 0.006166531259272292, 0.006253985653892837, 0.006653014353484003, 0.006007846676451597]"
2735,"[0.006114636883969766, 0.005698153449944183, 0.006042187661085891, 0.0065013978227127095, 0.0064714840198230195, 0.006069490988445398, 0.006391155377571107, 0.00644172525496822, 0.0067463725025074875, 0.007051916932989969]"
2736,"[0.006354554277115514, 0.0066915249686816895, 0.006576551647627028, 0.0058613980246140715, 0.005987165093421816, 0.006867762168104029, 0.0064035778212972695, 0.0063029555235431575, 0.00646307160973154, 0.005984529328000454]"
2737,"[0.006372514713358159, 0.006174399876991646, 0.005942423979812095, 0.00682459770024608, 0.006584292559565869, 0.006812107404557437, 0.006756569246172214, 0.006084182876634585, 0.005900932479355299, 0.006057582294033663]"
2738,"[0.006316034256680782, 0.006287643104511417, 0.0057021154037258485, 0.006722276052797685, 0.005856271803936939, 0.0069534009748406945, 0.006710670226736479, 0.006668294129492343, 0.00648768168506171, 0.005786077109183107]"
2739,"[0.006428732185529175, 0.00644937811313236, 0.006207062444476676, 0.006303421026845708, 0.005674005935334682, 0.006867863242123173, 0.006312792624700476, 0.0060548196149970476, 0.006195359189055389, 0.006982456580449807]"
2740,"[0.005773747189969713, 0.006138157348060067, 0.006448776660646411, 0.006161372554745386, 0.007067031461365464, 0.006343558901130064, 0.006093857390419451, 0.006572122067813072, 0.006518274553399322, 0.006370798820781235]"
2741,"[0.006401777831058044, 0.006019834413132188, 0.005952078835315209, 0.006581466138104944, 0.0064027272971603376, 0.006080338384383563, 0.006651671259113776, 0.0065084348876199745, 0.007226586425180743, 0.005669639492098237]"
2742,"[0.00652846559282107, 0.0052747465631818, 0.006406075340464568, 0.006701840109624363, 0.006429929017589309, 0.0061776822840151485, 0.007071130576220987, 0.006108111899280479, 0.006625852309467098, 0.006188308161263183]"
2743,"[0.006926145879796124, 0.006346908106316977, 0.005440416152097399, 0.006626268211182926, 0.005937889584935671, 0.005704791745764268, 0.006772346286102614, 0.0064686937270202515, 0.006857041644417073, 0.006390869110051429]"
2744,"[0.006557201314715025, 0.00678113205649744, 0.006090058081422653, 0.0065113861780299424, 0.006386128949674977, 0.006238892733338587, 0.006043236526728776, 0.006303019721498324, 0.006404980961300397, 0.006202991674683977]"
2745,"[0.0065590935291899, 0.005818565154390285, 0.005998099684085531, 0.0063830165746988615, 0.006699278669164347, 0.006448414131125557, 0.006685457064071812, 0.006850594686298177, 0.006451268108342872, 0.0056337139581257075]"
2746,"[0.006503224088164724, 0.006319494691621531, 0.006228213082338693, 0.006211944951846324, 0.006308461205046709, 0.006399269238148173, 0.0061757562301785595, 0.006236528659408584, 0.006607548116605722, 0.006500091890218939]"
2747,"[0.006325662182486582, 0.005861256305637471, 0.006160422222454029, 0.006410097716261633, 0.005675320745705717, 0.006326788876460398, 0.0064483256627175835, 0.00616651331516246, 0.007325330356832491, 0.006829929477766805]"
2748,"[0.0056053720963455365, 0.006065338730465016, 0.006766015723224892, 0.006613988614178177, 0.006539151211810683, 0.006613812089225149, 0.006138722364882097, 0.006438201052674336, 0.0063167940255953485, 0.006404865052750871]"
2749,"[0.006640775776272353, 0.006285805671483809, 0.00643314239592447, 0.006235566818047935, 0.006414715174600468, 0.0057390273915387075, 0.006939414753740956, 0.006580532582412407, 0.006499476918316719, 0.005717138661671221]"
2750,"[0.006017236870001562, 0.005703882808011995, 0.0066443265348780575, 0.006357202363757044, 0.007260691296221216, 0.006478103271424643, 0.006079737437409109, 0.006306230006571914, 0.0068325344525269754, 0.005790414713744803]"
2751,"[0.006751856450893202, 0.006232408974075802, 0.006475340680334638, 0.006189101905173073, 0.005726885183507307, 0.0063838571075227, 0.006205895398407674, 0.006158666686786805, 0.006075528279183155, 0.00732650350934113]"
2752,"[0.006319047072540691, 0.006459626852177378, 0.007305527424739826, 0.006274353240315528, 0.005997161696209743, 0.005961851385123796, 0.006396660636768091, 0.006475463659956484, 0.006395320686601196, 0.005892084682097252]"
2753,"[0.00669780409204054, 0.005843279291987814, 0.006937143588158112, 0.0060980378153002125, 0.006502138770247779, 0.00672701645793785, 0.006174162518856866, 0.0062651022915265805, 0.006181094298493377, 0.006045852144280874]"
2754,"[0.006447598409369226, 0.0063986164356810826, 0.0060289103515468925, 0.006524356854310107, 0.006374809463735869, 0.006373839314815064, 0.005882909503297494, 0.006785330670708875, 0.006071053239552711, 0.006591286653239054]"
2755,"[0.005935369613469285, 0.006486833852216434, 0.006517415568789651, 0.00629208217529219, 0.0062844076487947745, 0.006429908822536388, 0.006414669753635663, 0.0061347411240929685, 0.0064453900337242956, 0.0065598842127312755]"
2756,"[0.006596593222534825, 0.006266791983719137, 0.00617607168486528, 0.006529436863152985, 0.00715769969880272, 0.005895513190146003, 0.006274894961754384, 0.006240191163601543, 0.0061982820187144756, 0.006183615442264278]"
2757,"[0.006768498266933236, 0.0055008661849816525, 0.006454032818402776, 0.0066143845185136, 0.0069371845397649895, 0.0062970799496045995, 0.0058335249875032255, 0.0059685720223876405, 0.006762820837044886, 0.00639462294193688]"
2758,"[0.006279048362906067, 0.006181120185790904, 0.006405543394976495, 0.005699289859201647, 0.006840741640175967, 0.0063540886704284505, 0.006966566492064554, 0.006594738394345933, 0.006010120432544457, 0.006162316309702508]"
2759,"[0.006280747424925729, 0.006239606870208795, 0.006226442308264616, 0.005633367052277576, 0.006171176728394284, 0.007038869633885747, 0.007077297473199185, 0.0062159816001363935, 0.0063595413875726795, 0.006248131397898471]"
2760,"[0.006523831685352369, 0.006680768066092088, 0.006531521924689556, 0.005853135958172334, 0.0061926828642511495, 0.006271911597009743, 0.006640229265614945, 0.006067317500745058, 0.006486755972628151, 0.006244601148170171]"
2761,"[0.006611837653369016, 0.006389950464059399, 0.006319518547749638, 0.006599866579212702, 0.006577256944735542, 0.006179277987407186, 0.005770829204107431, 0.006577374610052615, 0.006224935071249966, 0.00624912170611522]"
2762,"[0.005742680261718283, 0.006509442235805688, 0.00601967982447, 0.006241805998419322, 0.0066114992365569865, 0.006604762873443975, 0.005657661917793707, 0.006259816952194391, 0.0068192469190194215, 0.007003817651843912]"
2763,"[0.006128270507920824, 0.006796362904708798, 0.00655749475632036, 0.005818597396789537, 0.006027654803023833, 0.0068174769875709975, 0.00643136772680297, 0.006188333463082066, 0.006215427535524524, 0.0065067577497996]"
2764,"[0.006448401816339034, 0.0057846173285178975, 0.00651921759646401, 0.006885473165111909, 0.006041144905988273, 0.0065229854879276464, 0.006261754703148266, 0.005649854793008827, 0.006733002605147261, 0.006653006712682562]"
2765,"[0.006439744378235017, 0.00617437654786844, 0.006213194798133506, 0.00687377760188574, 0.005696413541186788, 0.006242481514328847, 0.006199802515961642, 0.006933461426361741, 0.006522724903579702, 0.00616840208017729]"
2766,"[0.006464532654887553, 0.006170667496372769, 0.006722557164024465, 0.006292870469460979, 0.006660366984977117, 0.006230940002909377, 0.005765536863126887, 0.00678331579642014, 0.006508204482701382, 0.005886161905720391]"
2767,"[0.006449174333898012, 0.006368878670488805, 0.005830720765229082, 0.005860117247992195, 0.007200159366284069, 0.0060305609876660764, 0.006135251891251244, 0.0064969350692694544, 0.0062163678295461666, 0.006929338382811234]"
2768,"[0.005823309513863029, 0.006918558805621244, 0.006941979183710739, 0.005842251309433946, 0.006585926567315355, 0.005995044432558787, 0.006626113038380164, 0.006043917690601286, 0.00596690242465226, 0.006756642916008798]"
2769,"[0.005447517819581997, 0.006440000354810726, 0.006336624421616115, 0.006038652753197022, 0.007271488339342056, 0.006285761160398976, 0.006031156200788015, 0.006931814121617643, 0.006417752186752232, 0.006284724014657013]"
2770,"[0.006264163200046952, 0.007359529148505764, 0.006929364293785828, 0.006429110420720997, 0.006585302704147795, 0.006388062594298909, 0.0057303549249395356, 0.005945936076366195, 0.0057560262549090436, 0.006117175193867343]"
2771,"[0.006375384101580792, 0.00644392249577615, 0.00679253272553816, 0.006715543840758565, 0.00636550347153839, 0.00656257292959059, 0.00562133057524021, 0.005926523275851758, 0.006485239815104328, 0.006215361838712615]"
2772,"[0.006425662993035443, 0.0057967642428470465, 0.006113965023936008, 0.006688548561574552, 0.005871914962529757, 0.006112576501777133, 0.00670910681698872, 0.007027540913113138, 0.005905650391940669, 0.006839203309745798]"
2773,"[0.0062402076056780765, 0.006404269663800781, 0.005780332513049079, 0.00666335061815295, 0.006145189543272702, 0.0065258132373514815, 0.006284188866082146, 0.00675352207858397, 0.006182876963764796, 0.00653365799141116]"
2774,"[0.006233119128978871, 0.006588168639003221, 0.0068272727609362946, 0.006536121836098083, 0.0070593515796944055, 0.006286237421657815, 0.006214921390154341, 0.005903409686681788, 0.005467935736382928, 0.006391295955407634]"
2775,"[0.006284717026727731, 0.006674171493032599, 0.006244016194372143, 0.006874553665951982, 0.005849012882333055, 0.006458272534822713, 0.006568257318085571, 0.005995714007003017, 0.006444641107700244, 0.006125334087199351]"
2776,"[0.006094560305746658, 0.0059113026047959375, 0.005952482954959786, 0.006002908250627543, 0.007144821244241989, 0.006894295143798388, 0.006679404651438871, 0.00658808016071962, 0.005789499752645673, 0.006450563176519079]"
2777,"[0.006231620221837988, 0.006531265259146751, 0.006215284090359317, 0.006181108070834373, 0.006202189800861127, 0.006870473199803234, 0.006036237385306672, 0.006247971347475464, 0.006584091254241028, 0.006422496773387033]"
2778,"[0.006150802741371139, 0.006806194714944451, 0.005647613388737028, 0.006531467133164979, 0.006527727640196052, 0.006919150122464716, 0.006409333240280667, 0.00586981675966314, 0.006109564348899133, 0.006519272448504497]"
2779,"[0.006613926892333742, 0.006028260767459746, 0.006473169219017428, 0.0065778630463845245, 0.0071918899236319, 0.0059960734082675745, 0.005694701671498547, 0.006033306120321221, 0.006542251671757333, 0.006346397325402767]"
2780,"[0.006076932640145923, 0.006368194776466182, 0.00612829236199248, 0.006890253274560687, 0.006464164501433125, 0.00607835410258973, 0.006152273823282842, 0.006789317820446286, 0.006126341242490542, 0.006387257075780429]"
2781,"[0.006781659800369025, 0.005795625092023836, 0.006060226569808529, 0.007160254837444287, 0.006978457128596921, 0.006387190250402941, 0.00601819182801261, 0.006076984304071991, 0.00633485905458912, 0.0059416594557785305]"
2782,"[0.005988764451551077, 0.00641828843759389, 0.0059237176264953124, 0.006219587265560929, 0.006987866824690429, 0.00658198340738318, 0.005977859101464334, 0.006206435255230777, 0.006335021249966349, 0.0068636056102460204]"
2783,"[0.0062944796922699215, 0.006573806216102908, 0.005963692821525462, 0.006544159961734135, 0.006615888530869076, 0.0061644177604569675, 0.005926225238290137, 0.00598991124661126, 0.006434023191412958, 0.006990690323142059]"
2784,"[0.005897226968325637, 0.005848189203348841, 0.006633748219102259, 0.005987701466230908, 0.006436545127165209, 0.006519140509479018, 0.006150045755714101, 0.006682499393092828, 0.006749391284344768, 0.006597200261612195]"
2785,"[0.006883743115569767, 0.006054406347717458, 0.006694368307374386, 0.006618951420915509, 0.0056575151205328295, 0.00597933100589728, 0.005919800415067855, 0.0068034267345549815, 0.006285612071234219, 0.006554303056330152]"
2786,"[0.006149013110769766, 0.006376208270779295, 0.006546163709044227, 0.0066090051451465626, 0.006663473615475853, 0.006493418029180874, 0.006056649180220521, 0.006094786484826863, 0.0059443248839357804, 0.006536880287537618]"
2787,"[0.006179617251731129, 0.0060621324730870145, 0.006870559670260652, 0.006178824115351871, 0.006636173213722341, 0.005671785627644968, 0.006708915729128594, 0.006428725018305598, 0.006489613639081353, 0.0062873820572418755]"
2788,"[0.006215739001351101, 0.0060641188728628, 0.006504090025196486, 0.005945190871205613, 0.00645710748285353, 0.006537122619359014, 0.006045944963594269, 0.006650810950711013, 0.006125755371209624, 0.006953071405932173]"
2789,"[0.006733349317084138, 0.006331622323922229, 0.006061642172807973, 0.006485177032888056, 0.00579585576174972, 0.0064322052771721636, 0.00593315537503462, 0.007501325218238036, 0.005881734715113212, 0.006329281963515499]"
